,market,platform,from,to,transition_probability,weight,group
"86","market1","Android APP","P2","P1",0.00107814558958591,0.0906025578408495,"group4"
"87","market1","Android APP","P2","P12",0.000559038453859362,0.0906025578408495,"group4"
"88","market1","Android APP","P2","P21",0.000119793954398435,0.0906025578408495,"group4"
"89","market1","Android APP","P2","P9",0.000159725272531246,0.0906025578408495,"group4"
"90","market1","Android APP","P2","P10",0.000559038453859362,0.0906025578408495,"group4"
"91","market1","Android APP","P2","P8",0.000199656590664058,0.0906025578408495,"group4"
"92","market1","Android APP","P2","P18",0.000159725272531246,0.0906025578408495,"group4"
"93","market1","Android APP","P2","P24",7.98626362656231e-05,0.0906025578408495,"group4"
"94","market1","Android APP","P2","P7",3.99313181328116e-05,0.0906025578408495,"group4"
"95","market1","Android APP","P2","P22",7.98626362656231e-05,0.0906025578408495,"group4"
"96","market1","Android APP","P2","P16",7.98626362656231e-05,0.0906025578408495,"group4"
"97","market1","Android APP","P3","AppClose",0.450361855547793,0.274448725601925,"group4"
"98","market1","Android APP","P3","P4",0.259336400427108,0.274448725601925,"group4"
"99","market1","Android APP","P3","P2",0.169090022278174,0.274448725601925,"group4"
"100","market1","Android APP","P3","P19",0.0649626280335886,0.274448725601925,"group4"
"101","market1","Android APP","P3","P15",0.0271424616723131,0.274448725601925,"group4"
"102","market1","Android APP","P3","B2",0.0042315348211814,0.274448725601925,"group4"
"103","market1","Android APP","P3","P12",0.00254419383329598,0.274448725601925,"group4"
"104","market1","Android APP","P3","P23",0.00185871155696753,0.274448725601925,"group4"
"105","market1","Android APP","P3","P20",0.00276829380824952,0.274448725601925,"group4"
"106","market1","Android APP","P3","P1",0.00338786432723869,0.274448725601925,"group4"
"107","market1","Android APP","P3","P14",0.00390197603448503,0.274448725601925,"group4"
"108","market1","Android APP","P3","P16",0.000487747004310629,0.274448725601925,"group4"
"109","market1","Android APP","P3","P10",0.00390197603448503,0.274448725601925,"group4"
"110","market1","Android APP","P3","P22",0.000883217548346274,0.274448725601925,"group4"
"111","market1","Android APP","P3","P18",0.00079094108807129,0.274448725601925,"group4"
"112","market1","Android APP","P3","P8",0.00193780566577466,0.274448725601925,"group4"
"113","market1","Android APP","P3","P9",0.00179279979962826,0.274448725601925,"group4"
"114","market1","Android APP","P3","P21",0.000303194083760661,0.274448725601925,"group4"
"115","market1","Android APP","P3","P17",0.000158188217614258,0.274448725601925,"group4"
"116","market1","Android APP","P3","P24",0.000131823514678548,0.274448725601925,"group4"
"117","market1","Android APP","P3","P6",2.63647029357097e-05,0.274448725601925,"group4"
"118","market1","Android APP","P4","AppClose",0.550848860880322,0.742873681735135,"group4"
"119","market1","Android APP","P4","P3",0.290341589800033,0.742873681735135,"group4"
"120","market1","Android APP","P4","P19",0.0653277099749676,0.742873681735135,"group4"
"121","market1","Android APP","P4","P2",0.0189739643702456,0.742873681735135,"group4"
"122","market1","Android APP","P4","P15",0.0104220440842725,0.742873681735135,"group4"
"123","market1","Android APP","P4","P10",0.0186233161580644,0.742873681735135,"group4"
"124","market1","Android APP","P4","P24",0.00782627329132048,0.742873681735135,"group4"
"125","market1","Android APP","P4","P12",0.00381816942152785,0.742873681735135,"group4"
"126","market1","Android APP","P4","P23",0.00262986159135847,0.742873681735135,"group4"
"127","market1","Android APP","P4","P1",0.00854218005785696,0.742873681735135,"group4"
"128","market1","Android APP","P4","P14",0.00784575374755277,0.742873681735135,"group4"
"129","market1","Android APP","P4","P20",0.00297563968948153,0.742873681735135,"group4"
"130","market1","Android APP","P4","P16",0.000798698705523683,0.742873681735135,"group4"
"131","market1","Android APP","P4","B2",0.000506491862039409,0.742873681735135,"group4"
"132","market1","Android APP","P4","P18",0.00147564455959559,0.742873681735135,"group4"
"133","market1","Android APP","P4","P21",0.00227921337917734,0.742873681735135,"group4"
"134","market1","Android APP","P4","P22",0.000964282583498106,0.742873681735135,"group4"
"135","market1","Android APP","P4","P17",0.000496751633923266,0.742873681735135,"group4"
"136","market1","Android APP","P4","P9",0.0025568098804874,0.742873681735135,"group4"
"137","market1","Android APP","P4","P8",0.00266395238976497,0.742873681735135,"group4"
"138","market1","Android APP","P4","P7",1.46103421742137e-05,0.742873681735135,"group4"
"139","market1","Android APP","P4","P13",6.81815968129974e-05,0.742873681735135,"group4"
"140","market1","Android APP","P5","AppClose",0.268945022288262,0.00243483294441128,"group4"
"141","market1","Android APP","P5","P6",0.414561664190193,0.00243483294441128,"group4"
"142","market1","Android APP","P5","B3",0.0579494799405646,0.00243483294441128,"group4"
"143","market1","Android APP","P5","P7",0.164933135215453,0.00243483294441128,"group4"
"144","market1","Android APP","P5","P23",0.025260029717682,0.00243483294441128,"group4"
"145","market1","Android APP","P5","P14",0.00742942050520059,0.00243483294441128,"group4"
"146","market1","Android APP","P5","P19",0.0163447251114413,0.00243483294441128,"group4"
"147","market1","Android APP","P5","P15",0.00891530460624071,0.00243483294441128,"group4"
"148","market1","Android APP","P5","P11",0.0222882615156018,0.00243483294441128,"group4"
"149","market1","Android APP","P5","P12",0.00148588410104012,0.00243483294441128,"group4"
"150","market1","Android APP","P5","P16",0.00297176820208024,0.00243483294441128,"group4"
"151","market1","Android APP","P5","P1",0.00445765230312036,0.00243483294441128,"group4"
"152","market1","Android APP","P5","P20",0.00297176820208024,0.00243483294441128,"group4"
"153","market1","Android APP","P5","P18",0.00148588410104012,0.00243483294441128,"group4"
"154","market1","Android APP","P6","AppClose",0.226042428675933,0.00989128271919828,"group4"
"155","market1","Android APP","P6","P7",0.47878566203365,0.00989128271919828,"group4"
"156","market1","Android APP","P6","P5",0.159107534747623,0.00989128271919828,"group4"
"157","market1","Android APP","P6","B3",0.0559619604974397,0.00989128271919828,"group4"
"158","market1","Android APP","P6","P23",0.0263350402340892,0.00989128271919828,"group4"
"159","market1","Android APP","P6","P15",0.00621799561082663,0.00989128271919828,"group4"
"160","market1","Android APP","P6","P19",0.00987564008778347,0.00989128271919828,"group4"
"161","market1","Android APP","P6","P11",0.0234089246525238,0.00989128271919828,"group4"
"162","market1","Android APP","P6","P8",0.000365764447695684,0.00989128271919828,"group4"
"163","market1","Android APP","P6","P4",0.00146305779078274,0.00989128271919828,"group4"
"164","market1","Android APP","P6","P12",0.00182882223847842,0.00989128271919828,"group4"
"165","market1","Android APP","P6","P16",0.0021945866861741,0.00989128271919828,"group4"
"166","market1","Android APP","P6","P1",0.00329188002926116,0.00989128271919828,"group4"
"167","market1","Android APP","P6","P20",0.00256035113386979,0.00989128271919828,"group4"
"168","market1","Android APP","P6","P21",0.000365764447695684,0.00989128271919828,"group4"
"169","market1","Android APP","P6","P10",0.000365764447695684,0.00989128271919828,"group4"
"170","market1","Android APP","P6","P14",0.000731528895391368,0.00989128271919828,"group4"
"171","market1","Android APP","P6","P18",0.00109729334308705,0.00989128271919828,"group4"
"172","market1","Android APP","B3","AppClose",0.814111261872456,0.0026663772363018,"group2"
"173","market1","Android APP","B3","P23",0.039348710990502,0.0026663772363018,"group2"
"174","market1","Android APP","B3","P6",0.0434192672998643,0.0026663772363018,"group2"
"175","market1","Android APP","B3","P15",0.00814111261872456,0.0026663772363018,"group2"
"176","market1","Android APP","B3","P5",0.00814111261872456,0.0026663772363018,"group2"
"177","market1","Android APP","B3","P7",0.0597014925373134,0.0026663772363018,"group2"
"178","market1","Android APP","B3","P19",0.00814111261872456,0.0026663772363018,"group2"
"179","market1","Android APP","B3","P20",0.00542740841248304,0.0026663772363018,"group2"
"180","market1","Android APP","B3","P1",0.00135685210312076,0.0026663772363018,"group2"
"181","market1","Android APP","B3","P4",0.00271370420624152,0.0026663772363018,"group2"
"182","market1","Android APP","B3","P11",0.0067842605156038,0.0026663772363018,"group2"
"183","market1","Android APP","B3","P16",0.00135685210312076,0.0026663772363018,"group2"
"184","market1","Android APP","B3","P8",0.00135685210312076,0.0026663772363018,"group2"
"185","market1","Android APP","P7","AppClose",0.10242474916388,0.0086539679094083,"group4"
"186","market1","Android APP","P7","P6",0.758361204013378,0.0086539679094083,"group4"
"187","market1","Android APP","P7","B3",0.0593645484949833,0.0086539679094083,"group4"
"188","market1","Android APP","P7","P5",0.0438963210702341,0.0086539679094083,"group4"
"189","market1","Android APP","P7","P19",0.00209030100334448,0.0086539679094083,"group4"
"190","market1","Android APP","P7","P1",0.00167224080267559,0.0086539679094083,"group4"
"191","market1","Android APP","P7","P11",0.0108695652173913,0.0086539679094083,"group4"
"192","market1","Android APP","P7","P23",0.012123745819398,0.0086539679094083,"group4"
"193","market1","Android APP","P7","P16",0.00167224080267559,0.0086539679094083,"group4"
"194","market1","Android APP","P7","P20",0.00501672240802676,0.0086539679094083,"group4"
"195","market1","Android APP","P7","P12",0.000418060200668896,0.0086539679094083,"group4"
"196","market1","Android APP","P7","P14",0.000418060200668896,0.0086539679094083,"group4"
"197","market1","Android APP","P7","P15",0.000418060200668896,0.0086539679094083,"group4"
"198","market1","Android APP","P7","P18",0.000836120401337793,0.0086539679094083,"group4"
"199","market1","Android APP","P7","P22",0.000418060200668896,0.0086539679094083,"group4"
"200","market1","Android APP","P8","P10",0.99959100204499,0.0265371465783904,"group3"
"201","market1","Android APP","P8","AppClose",0.000136332651670075,0.0265371465783904,"group3"
"202","market1","Android APP","P8","P12",0.000136332651670075,0.0265371465783904,"group3"
"203","market1","Android APP","P8","P14",0.000136332651670075,0.0265371465783904,"group3"
"204","market1","Android APP","P9","P22",0.961625504280232,0.0367685099763029,"group3"
"205","market1","Android APP","P9","P10",0.0324707271474958,0.0367685099763029,"group3"
"206","market1","Android APP","P9","AppClose",0.00137754600019679,0.0367685099763029,"group3"
"207","market1","Android APP","P9","P3",0.00206631900029519,0.0367685099763029,"group3"
"208","market1","Android APP","P9","P4",0.00236150742890879,0.0367685099763029,"group3"
"209","market1","Android APP","P9","P1",9.83961428711994e-05,0.0367685099763029,"group3"
"210","market1","Android APP","P10","AppClose",0.151783505664671,0.0731281995622366,"group3"
"211","market1","Android APP","P10","P9",0.370553604116163,0.0731281995622366,"group3"
"212","market1","Android APP","P10","P22",0.0966209864938406,0.0731281995622366,"group3"
"213","market1","Android APP","P10","P8",0.24825607282442,0.0731281995622366,"group3"
"214","market1","Android APP","P10","P18",0.060060357195864,0.0731281995622366,"group3"
"215","market1","Android APP","P10","P4",0.0151882451887399,0.0731281995622366,"group3"
"216","market1","Android APP","P10","P19",0.0246376094592589,0.0731281995622366,"group3"
"217","market1","Android APP","P10","P21",0.013159847622817,0.0731281995622366,"group3"
"218","market1","Android APP","P10","P1",0.00836095582051155,0.0731281995622366,"group3"
"219","market1","Android APP","P10","P12",0.00425468757730174,0.0731281995622366,"group3"
"220","market1","Android APP","P10","P23",0.00123682778409934,0.0731281995622366,"group3"
"221","market1","Android APP","P10","P20",0.000989462227279474,0.0731281995622366,"group3"
"222","market1","Android APP","P10","P14",0.00346311779547816,0.0731281995622366,"group3"
"223","market1","Android APP","P10","P15",0.000643150447731658,0.0731281995622366,"group3"
"224","market1","Android APP","P10","P16",0.000247365556819868,0.0731281995622366,"group3"
"225","market1","Android APP","P10","P17",0.000445258002275763,0.0731281995622366,"group3"
"226","market1","Android APP","P10","P24",9.89462227279474e-05,0.0731281995622366,"group3"
"227","market1","Android APP","P11","AppClose",0.376947040498442,0.0011613393390134,"group4"
"228","market1","Android APP","P11","B3",0.0404984423676012,0.0011613393390134,"group4"
"229","market1","Android APP","P11","P7",0.314641744548287,0.0011613393390134,"group4"
"230","market1","Android APP","P11","P6",0.205607476635514,0.0011613393390134,"group4"
"231","market1","Android APP","P11","P23",0.0186915887850467,0.0011613393390134,"group4"
"232","market1","Android APP","P11","P5",0.0311526479750779,0.0011613393390134,"group4"
"233","market1","Android APP","P11","P16",0.00311526479750779,0.0011613393390134,"group4"
"234","market1","Android APP","P11","P15",0.00311526479750779,0.0011613393390134,"group4"
"235","market1","Android APP","P11","P19",0.00311526479750779,0.0011613393390134,"group4"
"236","market1","Android APP","P11","P20",0.00311526479750779,0.0011613393390134,"group4"
"237","market1","Android APP","P12","AppClose",0.313411078717201,0.0148911922722093,"group6"
"238","market1","Android APP","P12","P21",0.282798833819242,0.0148911922722093,"group6"
"239","market1","Android APP","P12","P14",0.206997084548105,0.0148911922722093,"group6"
"240","market1","Android APP","P12","P1",0.189504373177843,0.0148911922722093,"group6"
"241","market1","Android APP","P12","P15",0.00291545189504373,0.0148911922722093,"group6"
"242","market1","Android APP","P12","P19",0.00242954324586978,0.0148911922722093,"group6"
"243","market1","Android APP","P12","P13",0.000485908649173955,0.0148911922722093,"group6"
"244","market1","Android APP","P12","P22",0.000485908649173955,0.0148911922722093,"group6"
"245","market1","Android APP","P12","P10",0.000728862973760933,0.0148911922722093,"group6"
"246","market1","Android APP","P12","P4",0.000242954324586978,0.0148911922722093,"group6"
"247","market1","Android APP","P13","P21",0.518518518518518,0.00263743419981549,"group5"
"248","market1","Android APP","P13","AppClose",0.152263374485597,0.00263743419981549,"group5"
"249","market1","Android APP","P13","P4",0.233196159122085,0.00263743419981549,"group5"
"250","market1","Android APP","P13","P1",0.0397805212620027,0.00263743419981549,"group5"
"251","market1","Android APP","P13","P14",0.00960219478737997,0.00263743419981549,"group5"
"252","market1","Android APP","P13","P12",0.0411522633744856,0.00263743419981549,"group5"
"253","market1","Android APP","P13","P23",0.00274348422496571,0.00263743419981549,"group5"
"254","market1","Android APP","P13","P19",0.00274348422496571,0.00263743419981549,"group5"
"255","market1","Android APP","P14","AppClose",0.168001490035388,0.0194243953618784,"group5"
"256","market1","Android APP","P14","P21",0.466008567703483,0.0194243953618784,"group5"
"257","market1","Android APP","P14","P13",0.128329297820823,0.0194243953618784,"group5"
"258","market1","Android APP","P14","P12",0.104116222760291,0.0194243953618784,"group5"
"259","market1","Android APP","P14","P4",0.0387409200968523,0.0194243953618784,"group5"
"260","market1","Android APP","P14","P1",0.0897746321475135,0.0194243953618784,"group5"
"261","market1","Android APP","P14","P19",0.00316632520022351,0.0194243953618784,"group5"
"262","market1","Android APP","P14","P20",0.000372508847085118,0.0194243953618784,"group5"
"263","market1","Android APP","P14","P10",0.000372508847085118,0.0194243953618784,"group5"
"264","market1","Android APP","P14","P24",0.000186254423542559,0.0194243953618784,"group5"
"265","market1","Android APP","P14","P18",0.000186254423542559,0.0194243953618784,"group5"
"266","market1","Android APP","P14","P22",0.000186254423542559,0.0194243953618784,"group5"
